0,+Inf,NaN,NaN,NaN,NaN,NaN
1,0.166963,0.166304,0.167007,0.166367,0.166956,0.166404
2,0.166782,0.166494,0.166676,0.166832,0.166998,0.166218
3,0.166711,0.166503,0.166774,0.166625,0.166954,0.166434
4,0.166710,0.166612,0.166844,0.166676,0.166836,0.166322
5,0.166697,0.166651,0.166695,0.166783,0.166753,0.166421
6,0.166673,0.166709,0.166631,0.166749,0.166745,0.166493
7,0.166739,0.166690,0.166570,0.166795,0.166713,0.166493
8,0.166713,0.166728,0.166521,0.166783,0.166810,0.166445
9,0.166647,0.166784,0.166521,0.166736,0.166838,0.166475
10,0.166686,0.166761,0.166541,0.166745,0.166752,0.166516
11,0.166706,0.166802,0.166501,0.166750,0.166727,0.166513
12,0.166773,0.166778,0.166509,0.166707,0.166763,0.166471
13,0.166783,0.166710,0.166540,0.166724,0.166796,0.166447
14,0.166752,0.166719,0.166506,0.166767,0.166799,0.166458
15,0.166764,0.166680,0.166561,0.166722,0.166780,0.166492
16,0.166784,0.166619,0.166604,0.166708,0.166774,0.166512
17,0.166751,0.166613,0.166621,0.166755,0.166755,0.166504
18,0.166736,0.166620,0.166602,0.166746,0.166771,0.166524
19,0.166740,0.166624,0.166566,0.166757,0.166760,0.166554
20,0.166711,0.166610,0.166559,0.166769,0.166782,0.166570
21,0.166703,0.166636,0.166580,0.166765,0.166764,0.166552
22,0.166687,0.166625,0.166589,0.166776,0.166775,0.166548
23,0.166692,0.166638,0.166606,0.166770,0.166783,0.166510
24,0.166699,0.166628,0.166642,0.166763,0.166767,0.166501
25,0.166704,0.166624,0.166627,0.166759,0.166766,0.166520
26,0.166716,0.166619,0.166628,0.166746,0.166761,0.166531
27,0.166683,0.166636,0.166636,0.166739,0.166757,0.166548
28,0.166703,0.166618,0.166640,0.166738,0.166761,0.166540
29,0.166721,0.166612,0.166652,0.166730,0.166758,0.166527
30,0.166716,0.166621,0.166674,0.166742,0.166740,0.166506
31,0.166712,0.166652,0.166660,0.166737,0.166742,0.166497
32,0.166719,0.166663,0.166632,0.166756,0.166732,0.166498
33,0.166724,0.166662,0.166633,0.166749,0.166733,0.166499
34,0.166730,0.166651,0.166628,0.166749,0.166728,0.166515
35,0.166729,0.166659,0.166631,0.166742,0.166725,0.166514
36,0.166712,0.166659,0.166651,0.166740,0.166730,0.166507
37,0.166715,0.166663,0.166641,0.166750,0.166731,0.166500
38,0.166721,0.166661,0.166644,0.166744,0.166726,0.166503
39,0.166705,0.166661,0.166664,0.166743,0.166724,0.166503
40,0.166707,0.166651,0.166664,0.166733,0.166743,0.166502
41,0.166700,0.166636,0.166680,0.166741,0.166733,0.166509
42,0.166703,0.166630,0.166690,0.166743,0.166722,0.166513
43,0.166698,0.166636,0.166689,0.166738,0.166717,0.166522
44,0.166697,0.166640,0.166693,0.166728,0.166711,0.166532
45,0.166684,0.166638,0.166688,0.166741,0.166722,0.166527
46,0.166707,0.166627,0.166694,0.166728,0.166721,0.166523
47,0.166706,0.166628,0.166694,0.166725,0.166716,0.166531
48,0.166704,0.166628,0.166688,0.166725,0.166731,0.166524
49,0.166698,0.166630,0.166690,0.166722,0.166727,0.166533
50,0.166694,0.166632,0.166700,0.166720,0.166730,0.166524
51,0.166679,0.166627,0.166696,0.166734,0.166738,0.166526
52,0.166682,0.166627,0.166691,0.166735,0.166744,0.166521
53,0.166678,0.166638,0.166688,0.166743,0.166740,0.166513
54,0.166694,0.166635,0.166680,0.166735,0.166733,0.166524
55,0.166696,0.166637,0.166682,0.166736,0.166723,0.166526
56,0.166706,0.166640,0.166687,0.166720,0.166719,0.166528
57,0.166694,0.166645,0.166684,0.166716,0.166725,0.166535
58,0.166696,0.166647,0.166674,0.166715,0.166731,0.166537
59,0.166698,0.166652,0.166677,0.166713,0.166718,0.166543
60,0.166699,0.166656,0.166673,0.166714,0.166709,0.166549
61,0.166693,0.166649,0.166677,0.166721,0.166711,0.166550
62,0.166687,0.166650,0.166687,0.166725,0.166704,0.166547
63,0.166682,0.166651,0.166692,0.166723,0.166705,0.166547
64,0.166689,0.166652,0.166686,0.166723,0.166707,0.166543
65,0.166687,0.166642,0.166675,0.166736,0.166722,0.166537
66,0.166691,0.166639,0.166671,0.166729,0.166723,0.166547
67,0.166685,0.166631,0.166674,0.166735,0.166728,0.166547
68,0.166686,0.166642,0.166669,0.166736,0.166724,0.166543
69,0.166689,0.166640,0.166668,0.166731,0.166717,0.166556
70,0.166688,0.166637,0.166665,0.166728,0.166727,0.166555
71,0.166687,0.166629,0.166670,0.166728,0.166725,0.166560
72,0.166688,0.166621,0.166661,0.166739,0.166726,0.166566
73,0.166687,0.166626,0.166661,0.166730,0.166726,0.166570
74,0.166682,0.166626,0.166662,0.166721,0.166732,0.166577
75,0.166680,0.166626,0.166662,0.166718,0.166735,0.166578
76,0.166684,0.166621,0.166665,0.166719,0.166742,0.166569
77,0.166682,0.166623,0.166665,0.166724,0.166732,0.166575
78,0.166691,0.166620,0.166675,0.166723,0.166723,0.166567
79,0.166696,0.166620,0.166677,0.166720,0.166718,0.166568
80,0.166705,0.166626,0.166669,0.166718,0.166714,0.166569
81,0.166703,0.166624,0.166677,0.166715,0.166709,0.166572
82,0.166710,0.166618,0.166675,0.166714,0.166713,0.166569
83,0.166711,0.166622,0.166674,0.166711,0.166708,0.166574
84,0.166711,0.166622,0.166676,0.166710,0.166707,0.166574
85,0.166712,0.166621,0.166677,0.166717,0.166693,0.166580
86,0.166716,0.166613,0.166680,0.166716,0.166693,0.166582
87,0.166710,0.166612,0.166682,0.166719,0.166684,0.166593
88,0.166710,0.166616,0.166674,0.166718,0.166684,0.166598
89,0.166705,0.166617,0.166671,0.166713,0.166690,0.166606
90,0.166709,0.166622,0.166668,0.166710,0.166687,0.166605
91,0.166708,0.166619,0.166668,0.166714,0.166682,0.166611
92,0.166701,0.166621,0.166669,0.166715,0.166685,0.166608
93,0.166703,0.166623,0.166673,0.166707,0.166688,0.166605
