0,NaN,NaN,NaN,NaN,+Inf,NaN
1,0.166976,0.166356,0.166986,0.166424,0.166987,0.166272
2,0.167041,0.166513,0.166569,0.166555,0.167088,0.166235
3,0.166910,0.166653,0.166661,0.166478,0.166983,0.166316
4,0.166835,0.166657,0.166755,0.166502,0.166814,0.166437
5,0.166886,0.166704,0.166668,0.166519,0.166808,0.166416
6,0.166902,0.166732,0.166683,0.166542,0.166748,0.166393
7,0.166814,0.166756,0.166628,0.166515,0.166819,0.166468
8,0.166703,0.166810,0.166608,0.166597,0.166713,0.166570
9,0.166664,0.166759,0.166605,0.166615,0.166685,0.166672
10,0.166623,0.166778,0.166670,0.166616,0.166647,0.166667
11,0.166619,0.166736,0.166628,0.166652,0.166688,0.166677
12,0.166624,0.166734,0.166609,0.166692,0.166629,0.166711
13,0.166624,0.166782,0.166571,0.166714,0.166644,0.166666
14,0.166601,0.166796,0.166560,0.166735,0.166638,0.166671
15,0.166628,0.166769,0.166563,0.166721,0.166653,0.166666
16,0.166622,0.166729,0.166571,0.166734,0.166658,0.166686
17,0.166617,0.166775,0.166548,0.166761,0.166629,0.166670
18,0.166620,0.166789,0.166531,0.166758,0.166637,0.166665
19,0.166659,0.166771,0.166510,0.166697,0.166657,0.166706
20,0.166662,0.166774,0.166494,0.166677,0.166699,0.166693
21,0.166659,0.166759,0.166509,0.166690,0.166684,0.166699
22,0.166639,0.166753,0.166509,0.166696,0.166708,0.166696
23,0.166637,0.166752,0.166530,0.166693,0.166704,0.166685
24,0.166664,0.166722,0.166541,0.166703,0.166693,0.166676
25,0.166684,0.166735,0.166552,0.166702,0.166662,0.166666
26,0.166690,0.166731,0.166584,0.166687,0.166657,0.166651
27,0.166715,0.166710,0.166590,0.166675,0.166668,0.166640
28,0.166687,0.166720,0.166591,0.166674,0.166672,0.166657
29,0.166690,0.166727,0.166587,0.166678,0.166647,0.166672
30,0.166694,0.166726,0.166591,0.166686,0.166634,0.166670
31,0.166700,0.166714,0.166595,0.166705,0.166612,0.166673
32,0.166706,0.166714,0.166577,0.166704,0.166628,0.166671
33,0.166729,0.166709,0.166591,0.166711,0.166620,0.166640
34,0.166718,0.166718,0.166607,0.166703,0.166607,0.166646
35,0.166719,0.166714,0.166609,0.166688,0.166620,0.166651
36,0.166720,0.166723,0.166605,0.166684,0.166623,0.166646
37,0.166732,0.166725,0.166610,0.166693,0.166616,0.166626
38,0.166712,0.166716,0.166617,0.166709,0.166623,0.166622
39,0.166714,0.166713,0.166629,0.166705,0.166618,0.166621
40,0.166707,0.166707,0.166631,0.166698,0.166635,0.166623
41,0.166699,0.166703,0.166645,0.166705,0.166626,0.166622
42,0.166680,0.166706,0.166643,0.166721,0.166618,0.166632
43,0.166670,0.166690,0.166655,0.166708,0.166620,0.166658
44,0.166691,0.166693,0.166653,0.166703,0.166618,0.166641
45,0.166681,0.166686,0.166658,0.166707,0.166624,0.166645
46,0.166671,0.166692,0.166664,0.166714,0.166623,0.166637
47,0.166675,0.166691,0.166660,0.166726,0.166623,0.166626
48,0.166688,0.166675,0.166654,0.166728,0.166627,0.166628
49,0.166699,0.166674,0.166657,0.166713,0.166628,0.166629
50,0.166705,0.166682,0.166660,0.166724,0.166599,0.166631
51,0.166720,0.166687,0.166660,0.166726,0.166594,0.166613
52,0.166707,0.166689,0.166665,0.166730,0.166590,0.166619
53,0.166699,0.166680,0.166682,0.166727,0.166595,0.166618
54,0.166696,0.166680,0.166674,0.166723,0.166601,0.166625
55,0.166687,0.166682,0.166669,0.166721,0.166598,0.166643
56,0.166685,0.166679,0.166686,0.166709,0.166594,0.166647
57,0.166677,0.166694,0.166688,0.166708,0.166589,0.166645
58,0.166668,0.166699,0.166686,0.166707,0.166589,0.166651
59,0.166660,0.166696,0.166693,0.166700,0.166590,0.166661
60,0.166670,0.166678,0.166692,0.166703,0.166597,0.166659
61,0.166679,0.166676,0.166698,0.166693,0.166611,0.166643
62,0.166677,0.166684,0.166690,0.166680,0.166624,0.166646
63,0.166675,0.166681,0.166694,0.166680,0.166631,0.166639
64,0.166667,0.166685,0.166693,0.166680,0.166632,0.166642
65,0.166667,0.166684,0.166691,0.166683,0.166626,0.166650
66,0.166660,0.166691,0.166683,0.166692,0.166618,0.166656
67,0.166648,0.166692,0.166684,0.166692,0.166628,0.166655
68,0.166640,0.166694,0.166686,0.166693,0.166632,0.166656
69,0.166642,0.166692,0.166687,0.166688,0.166637,0.166655
70,0.166645,0.166691,0.166679,0.166690,0.166634,0.166660
71,0.166652,0.166686,0.166681,0.166685,0.166643,0.166653
72,0.166650,0.166681,0.166676,0.166681,0.166647,0.166664
73,0.166651,0.166684,0.166668,0.166683,0.166648,0.166666
74,0.166645,0.166692,0.166664,0.166687,0.166649,0.166662
75,0.166637,0.166695,0.166662,0.166693,0.166652,0.166660
76,0.166640,0.166693,0.166664,0.166688,0.166650,0.166664
77,0.166638,0.166689,0.166670,0.166689,0.166644,0.166670
78,0.166640,0.166689,0.166668,0.166690,0.166643,0.166669
79,0.166632,0.166694,0.166670,0.166688,0.166646,0.166671
80,0.166634,0.166698,0.166670,0.166686,0.166640,0.166672
81,0.166643,0.166701,0.166664,0.166695,0.166631,0.166667
82,0.166646,0.166692,0.166663,0.166693,0.166637,0.166670
83,0.166647,0.166697,0.166659,0.166689,0.166642,0.166666
84,0.166643,0.166702,0.166658,0.166687,0.166643,0.166667
85,0.166644,0.166701,0.166655,0.166686,0.166642,0.166672
86,0.166646,0.166699,0.166655,0.166691,0.166640,0.166670
87,0.166650,0.166696,0.166650,0.166691,0.166646,0.166667
88,0.166648,0.166700,0.166651,0.166685,0.166648,0.166668
89,0.166643,0.166697,0.166656,0.166686,0.166649,0.166670
90,0.166646,0.166689,0.166658,0.166690,0.166651,0.166665
91,0.166652,0.166688,0.166655,0.166689,0.166650,0.166666
92,0.166655,0.166690,0.166660,0.166687,0.166644,0.166664
93,0.166657,0.166699,0.166658,0.166681,0.166642,0.166663
94,0.166656,0.166701,0.166655,0.166680,0.166645,0.166663
95,0.166653,0.166703,0.166656,0.166681,0.166643,0.166665
96,0.166655,0.166699,0.166659,0.166681,0.166642,0.166664
97,0.166653,0.166697,0.166666,0.166678,0.166645,0.166661
98,0.166651,0.166695,0.166670,0.166682,0.166641,0.166661
99,0.166652,0.166688,0.166673,0.166682,0.166645,0.166659
100,0.166653,0.166689,0.166676,0.166681,0.166649,0.166653
101,0.166655,0.166686,0.166675,0.166682,0.166651,0.166652
102,0.166657,0.166680,0.166679,0.166678,0.166652,0.166654
103,0.166658,0.166684,0.166676,0.166679,0.166647,0.166656
104,0.166658,0.166681,0.166678,0.166676,0.166644,0.166664
105,0.166661,0.166681,0.166675,0.166671,0.166646,0.166666
106,0.166668,0.166686,0.166669,0.166669,0.166643,0.166665
107,0.166668,0.166682,0.166666,0.166672,0.166644,0.166668
108,0.166665,0.166680,0.166668,0.166675,0.166643,0.166669
109,0.166670,0.166675,0.166673,0.166669,0.166644,0.166669
110,0.166668,0.166673,0.166673,0.166669,0.166646,0.166671
111,0.166664,0.166673,0.166679,0.166668,0.166644,0.166672
112,0.166667,0.166674,0.166676,0.166666,0.166647,0.166671
113,0.166673,0.166671,0.166673,0.166663,0.166644,0.166676
114,0.166669,0.166674,0.166675,0.166660,0.166642,0.166680
115,0.166667,0.166670,0.166674,0.166660,0.166649,0.166679
116,0.166663,0.166667,0.166674,0.166659,0.166651,0.166686
117,0.166665,0.166664,0.166671,0.166660,0.166651,0.166689
118,0.166664,0.166662,0.166673,0.166664,0.166650,0.166687
119,0.166666,0.166661,0.166672,0.166664,0.166652,0.166685
120,0.166667,0.166662,0.166675,0.166661,0.166654,0.166680
121,0.166671,0.166669,0.166674,0.166657,0.166649,0.166679
122,0.166673,0.166667,0.166672,0.166662,0.166654,0.166672
123,0.166677,0.166663,0.166672,0.166658,0.166659,0.166671
124,0.166677,0.166665,0.166669,0.166662,0.166652,0.166674
125,0.166675,0.166666,0.166670,0.166661,0.166652,0.166677
126,0.166675,0.166669,0.166671,0.166656,0.166654,0.166674
127,0.166673,0.166670,0.166670,0.166657,0.166655,0.166676
128,0.166672,0.166673,0.166668,0.166653,0.166661,0.166672
129,0.166675,0.166671,0.166666,0.166651,0.166662,0.166676
130,0.166677,0.166667,0.166666,0.166651,0.166660,0.166678
131,0.166672,0.166671,0.166666,0.166652,0.166660,0.166678
132,0.166674,0.166673,0.166663,0.166650,0.166659,0.166681
133,0.166673,0.166673,0.166665,0.166646,0.166658,0.166685
134,0.166671,0.166671,0.166668,0.166647,0.166656,0.166685
135,0.166670,0.166679,0.166667,0.166643,0.166655,0.166686
136,0.166665,0.166687,0.166666,0.166644,0.166655,0.166683
137,0.166665,0.166692,0.166668,0.166643,0.166654,0.166680
138,0.166667,0.166692,0.166668,0.166644,0.166652,0.166676
139,0.166667,0.166688,0.166674,0.166646,0.166650,0.166674
140,0.166668,0.166689,0.166676,0.166645,0.166651,0.166672
141,0.166669,0.166687,0.166676,0.166641,0.166654,0.166673
142,0.166667,0.166686,0.166677,0.166640,0.166656,0.166674
143,0.166665,0.166681,0.166678,0.166647,0.166656,0.166674
144,0.166666,0.166681,0.166676,0.166649,0.166658,0.166670
145,0.166665,0.166680,0.166679,0.166646,0.166657,0.166672
146,0.166664,0.166677,0.166681,0.166646,0.166660,0.166673
147,0.166662,0.166679,0.166679,0.166642,0.166664,0.166674
148,0.166661,0.166680,0.166679,0.166643,0.166663,0.166675
149,0.166663,0.166682,0.166678,0.166641,0.166659,0.166677
150,0.166663,0.166684,0.166676,0.166642,0.166660,0.166676
151,0.166662,0.166680,0.166677,0.166643,0.166664,0.166675
152,0.166665,0.166674,0.166674,0.166646,0.166667,0.166674
153,0.166666,0.166677,0.166673,0.166644,0.166665,0.166674
154,0.166662,0.166676,0.166675,0.166642,0.166666,0.166678
155,0.166662,0.166679,0.166675,0.166641,0.166662,0.166681
156,0.166658,0.166684,0.166674,0.166639,0.166667,0.166679
157,0.166653,0.166685,0.166676,0.166638,0.166667,0.166682
158,0.166654,0.166680,0.166677,0.166643,0.166667,0.166680
159,0.166651,0.166682,0.166675,0.166645,0.166669,0.166679
160,0.166648,0.166682,0.166677,0.166644,0.166669,0.166680
161,0.166649,0.166685,0.166676,0.166641,0.166670,0.166679
162,0.166646,0.166683,0.166680,0.166641,0.166674,0.166676
163,0.166645,0.166684,0.166679,0.166642,0.166673,0.166678
164,0.166647,0.166681,0.166676,0.166641,0.166674,0.166682
165,0.166644,0.166683,0.166678,0.166643,0.166672,0.166680
166,0.166645,0.166686,0.166675,0.166638,0.166676,0.166681
167,0.166647,0.166686,0.166673,0.166638,0.166678,0.166679
168,0.166644,0.166685,0.166670,0.166636,0.166680,0.166685
169,0.166643,0.166686,0.166667,0.166634,0.166684,0.166686
170,0.166643,0.166687,0.166668,0.166635,0.166684,0.166684
171,0.166646,0.166688,0.166666,0.166636,0.166681,0.166683
172,0.166645,0.166688,0.166668,0.166634,0.166680,0.166685
173,0.166641,0.166690,0.166670,0.166632,0.166679,0.166687
174,0.166643,0.166690,0.166671,0.166631,0.166678,0.166686
175,0.166640,0.166691,0.166672,0.166633,0.166679,0.166686
176,0.166638,0.166692,0.166671,0.166631,0.166679,0.166689
177,0.166640,0.166692,0.166673,0.166630,0.166677,0.166688
178,0.166640,0.166689,0.166673,0.166628,0.166674,0.166695
179,0.166641,0.166689,0.166674,0.166628,0.166673,0.166694
180,0.166647,0.166689,0.166672,0.166628,0.166671,0.166693
181,0.166647,0.166690,0.166669,0.166631,0.166672,0.166691
182,0.166645,0.166691,0.166673,0.166629,0.166668,0.166694
183,0.166645,0.166689,0.166674,0.166629,0.166669,0.166694
184,0.166641,0.166688,0.166675,0.166632,0.166668,0.166696
185,0.166642,0.166688,0.166677,0.166632,0.166667,0.166695
186,0.166642,0.166684,0.166674,0.166634,0.166672,0.166693
187,0.166642,0.166681,0.166671,0.166637,0.166674,0.166694
188,0.166641,0.166682,0.166672,0.166633,0.166678,0.166693
189,0.166640,0.166686,0.166676,0.166631,0.166677,0.166690
190,0.166641,0.166688,0.166675,0.166632,0.166677,0.166687
191,0.166642,0.166685,0.166675,0.166633,0.166678,0.166686
192,0.166644,0.166688,0.166674,0.166632,0.166678,0.166684
193,0.166641,0.166690,0.166673,0.166631,0.166681,0.166684
194,0.166642,0.166689,0.166673,0.166631,0.166681,0.166683
195,0.166642,0.166689,0.166673,0.166632,0.166681,0.166683
196,0.166647,0.166689,0.166671,0.166634,0.166680,0.166679
197,0.166646,0.166689,0.166673,0.166632,0.166682,0.166678
198,0.166641,0.166691,0.166674,0.166630,0.166686,0.166679
199,0.166636,0.166689,0.166675,0.166629,0.166688,0.166683
200,0.166636,0.166690,0.166676,0.166630,0.166686,0.166683
201,0.166634,0.166692,0.166677,0.166629,0.166684,0.166684
202,0.166633,0.166689,0.166680,0.166629,0.166682,0.166687
203,0.166632,0.166689,0.166678,0.166630,0.166684,0.166688
204,0.166634,0.166689,0.166677,0.166631,0.166685,0.166685
205,0.166633,0.166690,0.166674,0.166630,0.166685,0.166688
206,0.166635,0.166689,0.166677,0.166629,0.166685,0.166685
207,0.166635,0.166689,0.166678,0.166630,0.166682,0.166687
208,0.166634,0.166687,0.166675,0.166634,0.166683,0.166688
209,0.166633,0.166687,0.166673,0.166635,0.166684,0.166689
210,0.166633,0.166689,0.166674,0.166632,0.166684,0.166688
211,0.166633,0.166684,0.166674,0.166637,0.166683,0.166688
212,0.166631,0.166683,0.166675,0.166638,0.166684,0.166689
213,0.166632,0.166682,0.166677,0.166636,0.166685,0.166688
214,0.166630,0.166684,0.166676,0.166638,0.166685,0.166688
215,0.166631,0.166684,0.166677,0.166637,0.166686,0.166684
216,0.166629,0.166686,0.166676,0.166638,0.166685,0.166687
217,0.166627,0.166688,0.166675,0.166638,0.166686,0.166686
218,0.166628,0.166688,0.166676,0.166639,0.166685,0.166684
219,0.166627,0.166687,0.166677,0.166638,0.166687,0.166684
220,0.166626,0.166686,0.166676,0.166640,0.166688,0.166685
221,0.166625,0.166686,0.166675,0.166642,0.166688,0.166684
222,0.166625,0.166686,0.166673,0.166641,0.166690,0.166685
223,0.166625,0.166686,0.166675,0.166639,0.166693,0.166683
224,0.166625,0.166685,0.166673,0.166639,0.166694,0.166683
225,0.166625,0.166687,0.166673,0.166640,0.166693,0.166683
226,0.166626,0.166687,0.166672,0.166639,0.166693,0.166683
227,0.166623,0.166686,0.166672,0.166639,0.166695,0.166684
228,0.166625,0.166684,0.166673,0.166641,0.166693,0.166684
229,0.166625,0.166683,0.166675,0.166640,0.166692,0.166685
230,0.166622,0.166685,0.166677,0.166642,0.166691,0.166685
231,0.166626,0.166681,0.166679,0.166641,0.166689,0.166685
232,0.166625,0.166680,0.166677,0.166641,0.166690,0.166687
233,0.166629,0.166680,0.166673,0.166640,0.166692,0.166686
234,0.166627,0.166681,0.166674,0.166641,0.166694,0.166683
235,0.166628,0.166679,0.166675,0.166643,0.166691,0.166684
236,0.166626,0.166681,0.166675,0.166641,0.166693,0.166686
237,0.166624,0.166682,0.166673,0.166643,0.166694,0.166684
238,0.166623,0.166686,0.166673,0.166642,0.166694,0.166682
239,0.166623,0.166685,0.166670,0.166643,0.166693,0.166685
240,0.166624,0.166685,0.166670,0.166643,0.166695,0.166683
241,0.166625,0.166687,0.166670,0.166642,0.166694,0.166682
242,0.166625,0.166690,0.166670,0.166642,0.166694,0.166680
243,0.166629,0.166686,0.166670,0.166642,0.166694,0.166680
244,0.166628,0.166686,0.166670,0.166641,0.166692,0.166683
245,0.166627,0.166685,0.166672,0.166640,0.166690,0.166686
246,0.166627,0.166686,0.166670,0.166641,0.166690,0.166685
247,0.166629,0.166684,0.166669,0.166641,0.166691,0.166685
248,0.166629,0.166687,0.166667,0.166643,0.166687,0.166687
249,0.166631,0.166686,0.166665,0.166640,0.166686,0.166691
250,0.166633,0.166685,0.166666,0.166643,0.166685,0.166688
251,0.166633,0.166685,0.166666,0.166644,0.166683,0.166688
252,0.166632,0.166684,0.166665,0.166645,0.166684,0.166689
253,0.166632,0.166685,0.166667,0.166645,0.166684,0.166688
254,0.166634,0.166684,0.166665,0.166646,0.166684,0.166688
255,0.166633,0.166683,0.166664,0.166647,0.166686,0.166687
256,0.166632,0.166683,0.166665,0.166648,0.166687,0.166686
257,0.166631,0.166684,0.166667,0.166646,0.166686,0.166686
258,0.166631,0.166686,0.166666,0.166649,0.166683,0.166686
259,0.166633,0.166686,0.166666,0.166649,0.166681,0.166685
260,0.166633,0.166686,0.166667,0.166649,0.166681,0.166684
261,0.166633,0.166684,0.166665,0.166650,0.166682,0.166687
262,0.166635,0.166682,0.166667,0.166651,0.166680,0.166685
263,0.166634,0.166683,0.166666,0.166652,0.166680,0.166685
264,0.166638,0.166684,0.166663,0.166650,0.166681,0.166684
265,0.166641,0.166684,0.166664,0.166647,0.166681,0.166683
266,0.166641,0.166682,0.166665,0.166648,0.166680,0.166683
267,0.166643,0.166683,0.166665,0.166648,0.166678,0.166684
268,0.166642,0.166683,0.166664,0.166650,0.166676,0.166685
269,0.166643,0.166684,0.166664,0.166649,0.166676,0.166685
270,0.166643,0.166685,0.166664,0.166648,0.166677,0.166684
271,0.166644,0.166683,0.166665,0.166647,0.166676,0.166685
272,0.166644,0.166681,0.166665,0.166646,0.166678,0.166685
273,0.166645,0.166680,0.166666,0.166647,0.166680,0.166682
274,0.166647,0.166678,0.166665,0.166650,0.166680,0.166680
275,0.166649,0.166678,0.166663,0.166649,0.166683,0.166678
276,0.166648,0.166679,0.166665,0.166650,0.166680,0.166677
277,0.166650,0.166678,0.166666,0.166650,0.166680,0.166676
278,0.166648,0.166678,0.166667,0.166649,0.166682,0.166677
279,0.166648,0.166680,0.166667,0.166649,0.166680,0.166676
280,0.166650,0.166677,0.166666,0.166651,0.166680,0.166677
281,0.166655,0.166676,0.166666,0.166650,0.166679,0.166674
282,0.166658,0.166676,0.166665,0.166649,0.166677,0.166675
283,0.166657,0.166677,0.166665,0.166649,0.166677,0.166674
284,0.166657,0.166676,0.166664,0.166650,0.166679,0.166676
285,0.166656,0.166678,0.166663,0.166647,0.166679,0.166676
286,0.166657,0.166679,0.166662,0.166648,0.166678,0.166676
287,0.166658,0.166679,0.166661,0.166649,0.166678,0.166674
288,0.166659,0.166678,0.166661,0.166651,0.166677,0.166673
289,0.166658,0.166678,0.166661,0.166651,0.166677,0.166675
290,0.166657,0.166675,0.166661,0.166651,0.166679,0.166676
291,0.166658,0.166672,0.166662,0.166653,0.166680,0.166676
292,0.166659,0.166672,0.166661,0.166654,0.166679,0.166674
293,0.166659,0.166673,0.166658,0.166655,0.166679,0.166676
294,0.166660,0.166672,0.166660,0.166654,0.166679,0.166675
295,0.166660,0.166671,0.166659,0.166653,0.166679,0.166678
296,0.166661,0.166671,0.166660,0.166652,0.166679,0.166676
297,0.166661,0.166671,0.166661,0.166651,0.166680,0.166676
298,0.166659,0.166672,0.166663,0.166650,0.166682,0.166674
299,0.166655,0.166673,0.166666,0.166650,0.166682,0.166675
300,0.166654,0.166673,0.166666,0.166649,0.166684,0.166675
301,0.166653,0.166673,0.166667,0.166648,0.166683,0.166675
302,0.166652,0.166673,0.166667,0.166649,0.166684,0.166676
303,0.166654,0.166673,0.166665,0.166648,0.166684,0.166676
304,0.166654,0.166674,0.166666,0.166646,0.166683,0.166677
305,0.166653,0.166674,0.166665,0.166647,0.166683,0.166679
306,0.166652,0.166675,0.166665,0.166646,0.166683,0.166679
307,0.166650,0.166677,0.166665,0.166645,0.166683,0.166680
308,0.166651,0.166676,0.166664,0.166646,0.166683,0.166680
309,0.166648,0.166678,0.166663,0.166646,0.166685,0.166680
310,0.166648,0.166678,0.166664,0.166645,0.166683,0.166682
311,0.166649,0.166678,0.166664,0.166646,0.166682,0.166682
312,0.166652,0.166678,0.166663,0.166647,0.166681,0.166679
313,0.166653,0.166678,0.166661,0.166645,0.166684,0.166680
314,0.166651,0.166681,0.166661,0.166644,0.166683,0.166681
315,0.166650,0.166680,0.166662,0.166644,0.166682,0.166682
316,0.166648,0.166679,0.166663,0.166646,0.166682,0.166681
317,0.166650,0.166680,0.166664,0.166646,0.166681,0.166679
318,0.166650,0.166679,0.166665,0.166646,0.166682,0.166679
319,0.166650,0.166679,0.166665,0.166645,0.166683,0.166678
320,0.166651,0.166677,0.166667,0.166647,0.166682,0.166675
321,0.166653,0.166677,0.166669,0.166645,0.166681,0.166676
322,0.166654,0.166677,0.166670,0.166646,0.166677,0.166676
323,0.166654,0.166678,0.166671,0.166646,0.166675,0.166677
324,0.166654,0.166679,0.166670,0.166644,0.166676,0.166677
325,0.166655,0.166679,0.166669,0.166644,0.166677,0.166677
326,0.166656,0.166679,0.166668,0.166644,0.166678,0.166675
327,0.166656,0.166677,0.166669,0.166645,0.166677,0.166675
328,0.166656,0.166677,0.166669,0.166647,0.166676,0.166676
329,0.166655,0.166679,0.166667,0.166647,0.166675,0.166678
330,0.166656,0.166677,0.166666,0.166647,0.166675,0.166679
331,0.166658,0.166677,0.166667,0.166648,0.166673,0.166678
332,0.166656,0.166677,0.166668,0.166648,0.166673,0.166678
333,0.166655,0.166678,0.166667,0.166648,0.166675,0.166677
334,0.166653,0.166678,0.166665,0.166649,0.166675,0.166680
335,0.166653,0.166676,0.166667,0.166649,0.166674,0.166681
336,0.166653,0.166677,0.166666,0.166649,0.166675,0.166679
337,0.166653,0.166678,0.166667,0.166650,0.166675,0.166677
338,0.166653,0.166679,0.166667,0.166649,0.166675,0.166678
339,0.166651,0.166679,0.166667,0.166650,0.166675,0.166677
340,0.166650,0.166679,0.166668,0.166650,0.166675,0.166678
341,0.166650,0.166679,0.166667,0.166651,0.166677,0.166677
342,0.166650,0.166682,0.166667,0.166649,0.166678,0.166675
343,0.166649,0.166681,0.166668,0.166649,0.166677,0.166676
344,0.166650,0.166682,0.166669,0.166647,0.166676,0.166676
345,0.166649,0.166683,0.166672,0.166646,0.166674,0.166675
346,0.166651,0.166683,0.166669,0.166647,0.166675,0.166676
347,0.166650,0.166683,0.166669,0.166647,0.166674,0.166676
348,0.166650,0.166680,0.166669,0.166650,0.166676,0.166675
349,0.166650,0.166680,0.166669,0.166651,0.166674,0.166676
350,0.166649,0.166681,0.166668,0.166650,0.166674,0.166678
351,0.166650,0.166682,0.166668,0.166649,0.166673,0.166678
352,0.166652,0.166682,0.166668,0.166647,0.166672,0.166680
353,0.166652,0.166681,0.166667,0.166647,0.166673,0.166679
354,0.166653,0.166679,0.166667,0.166647,0.166674,0.166680
355,0.166653,0.166678,0.166667,0.166648,0.166674,0.166681
356,0.166655,0.166678,0.166667,0.166648,0.166672,0.166681
357,0.166653,0.166677,0.166667,0.166649,0.166672,0.166681
